entity,year,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
BOLIVAR,2012,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
BOYACA,2012,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,
BOYACA,2012,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,1,0,0,0,0,0,1,
BOYACA,2012,1,0,1,1,1,2,1,0,1,5,4,0,2,0,1,2,0,2,4,2,1,4,2,0,3,1,0,3,0,0,0,3,1,3,0,3,4,3,2,0,0,0,2,3,2,1,1,1,1,0,1,0,
BOYACA,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
CALDAS,2012,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
CALDAS,2012,0,0,0,0,0,2,2,0,0,1,0,1,2,0,0,0,1,0,0,0,1,0,2,0,0,0,1,2,0,0,1,1,0,0,1,2,1,0,0,0,0,1,1,1,0,1,1,3,1,0,0,0,
CALDAS,2012,2,1,4,3,2,3,3,3,6,2,5,8,3,1,2,5,8,2,3,3,4,7,3,5,4,7,2,5,5,1,7,5,5,2,1,4,4,4,5,6,6,2,3,4,2,2,3,6,4,1,4,4,
CALDAS,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CAQUETA,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
CAQUETA,2012,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,2,1,0,
CAQUETA,2012,3,3,3,1,0,0,3,2,2,1,1,3,1,0,3,2,5,3,2,2,4,3,2,1,4,3,3,2,4,1,4,2,3,5,2,3,2,5,4,3,6,2,7,3,2,1,4,5,4,3,5,6,
CAQUETA,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
CAUCA,2012,0,0,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,
CAUCA,2012,0,2,0,1,0,3,1,1,4,0,0,0,0,0,1,1,1,2,1,0,1,0,0,1,0,1,2,1,0,2,0,1,1,3,1,0,2,2,1,3,0,3,0,1,0,0,2,0,0,0,1,0,
CAUCA,2012,1,1,3,4,1,5,4,2,6,0,2,2,5,2,5,2,5,1,4,3,2,4,2,1,2,3,5,7,5,3,3,3,3,4,4,4,6,5,5,5,2,3,9,1,10,2,5,2,7,6,5,3,
CESAR,2012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
CESAR,2012,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,
CESAR,2012,3,3,3,2,3,2,7,3,3,5,1,5,5,1,5,5,2,5,1,4,3,1,8,1,6,6,3,6,6,6,5,3,6,4,2,3,3,2,0,3,4,6,5,3,2,3,3,8,2,5,2,4,
CESAR,2012,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
CORDOBA,2012,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
CORDOBA,2012,0,0,0,0,0,1,0,1,1,2,0,1,1,0,3,0,0,1,1,1,0,0,1,0,0,1,1,2,1,0,2,2,1,1,3,0,1,0,0,3,4,0,1,0,0,1,0,0,0,1,0,1,
CORDOBA,2012,3,3,6,5,3,3,3,4,2,9,2,6,5,2,5,2,5,2,8,3,2,2,3,4,5,9,1,4,4,5,3,3,5,3,4,4,5,1,1,3,3,2,6,4,1,3,3,7,5,6,6,0,
CORDOBA,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
CUNDINAMARCA,2012,1,0,1,1,0,0,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,2,2,1,
CUNDINAMARCA,2012,0,0,0,1,0,1,1,1,0,2,3,0,3,1,2,1,0,2,2,0,1,0,2,1,2,0,2,1,2,3,1,1,0,1,1,1,2,3,1,1,0,0,1,3,0,3,1,0,2,2,2,1,
CUNDINAMARCA,2012,2,3,3,6,7,2,3,6,5,5,5,2,8,8,3,3,7,2,4,10,3,7,2,5,10,8,2,7,3,3,2,5,2,5,3,6,4,4,3,1,10,4,3,10,6,4,9,3,1,4,3,2,
CHOCO,2012,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CHOCO,2012,1,0,0,1,0,1,0,1,1,0,2,2,1,0,1,0,0,0,0,2,0,0,1,0,1,0,1,0,1,0,0,3,1,0,1,0,0,0,0,0,1,1,2,3,0,0,1,1,0,2,0,0,
CHOCO,2012,3,1,2,1,4,1,5,4,6,4,5,4,0,1,9,12,9,5,2,9,3,4,3,5,5,2,6,6,3,8,5,11,3,7,3,8,6,7,0,8,2,1,7,2,4,6,2,6,2,3,4,9,
CHOCO,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
HUILA,2012,1,0,1,1,0,0,0,0,0,2,0,0,1,0,0,1,0,0,3,0,0,0,1,4,0,0,0,0,0,0,0,1,2,0,2,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,
HUILA,2012,0,0,0,2,2,2,0,1,1,0,0,2,0,0,3,1,2,0,0,3,1,0,0,0,0,1,1,1,0,2,2,0,2,0,0,1,0,1,2,1,0,1,0,1,1,1,2,2,1,2,1,0,
HUILA,2012,1,5,2,3,4,2,9,7,4,4,3,5,2,1,1,7,8,4,6,7,2,8,5,3,2,9,2,3,9,11,8,4,5,3,3,10,5,6,8,5,6,4,4,4,3,10,8,9,7,8,3,3,
HUILA,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
LA GUAJIRA,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
LA GUAJIRA,2012,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,
LA GUAJIRA,2012,1,0,2,2,5,3,5,1,2,5,5,2,6,3,3,1,7,9,1,3,6,3,4,2,9,3,0,3,3,2,7,15,3,2,2,4,4,5,4,4,4,5,4,1,2,1,4,0,22,6,1,3,
MAGDALENA,2012,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
MAGDALENA,2012,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,1,0,1,0,1,0,0,2,2,1,2,2,0,0,0,1,1,0,0,1,1,2,0,1,0,0,
MAGDALENA,2012,1,2,3,0,3,1,0,4,1,0,0,3,6,1,3,2,8,3,3,2,2,2,4,10,2,2,2,2,3,5,3,7,1,2,7,6,4,2,5,2,5,2,5,6,5,3,3,5,5,4,4,1,
MAGDALENA,2012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
META,2012,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
META,2012,0,0,0,0,2,0,0,0,1,2,2,2,1,2,0,3,0,2,1,0,1,0,0,1,0,3,1,0,1,1,2,2,1,2,1,1,0,0,1,0,2,0,2,2,0,1,0,2,1,1,1,0,
META,2012,3,5,5,5,8,3,5,6,4,5,1,5,3,7,3,6,8,3,7,5,3,5,4,9,3,5,6,7,5,4,12,3,6,4,10,9,2,11,9,9,7,13,6,5,6,6,5,10,3,9,4,7,
META,2012,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
NARIÑO,2012,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
NARIÑO,2012,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,2,0,
NARIÑO,2012,1,1,2,2,3,2,0,3,4,3,2,3,3,2,1,5,1,1,4,5,4,4,3,5,3,5,3,4,4,5,0,4,2,2,3,2,2,4,4,7,4,1,5,3,3,4,7,5,2,2,1,4,
NARIÑO,2012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
NORTE SANTANDER,2012,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,2,2,0,0,
NORTE SANTANDER,2012,0,0,0,0,0,2,0,2,0,1,1,2,0,0,0,0,3,2,1,1,0,0,2,2,1,2,0,0,0,2,0,0,1,0,1,3,0,2,1,2,0,1,1,0,2,0,0,2,0,0,0,0,
NORTE SANTANDER,2012,6,3,9,8,8,3,1,7,8,11,6,4,14,4,7,1,8,6,5,6,3,5,6,5,7,7,11,7,7,4,7,6,3,8,7,7,6,4,5,8,3,2,8,6,2,9,3,6,3,1,6,4,
NORTE SANTANDER,2012,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
QUINDIO,2012,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,
QUINDIO,2012,1,0,1,2,1,0,0,1,0,0,0,0,0,1,0,1,1,2,4,1,1,4,0,1,0,0,2,2,0,2,1,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,
QUINDIO,2012,3,2,6,5,7,4,4,3,5,3,4,4,3,1,1,3,5,1,8,3,5,1,3,4,4,3,7,3,5,1,4,3,4,3,1,5,2,5,6,2,6,5,2,1,2,3,2,4,4,3,4,3,
QUINDIO,2012,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RISARALDA,2012,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,2,1,0,1,0,0,1,0,1,0,0,
RISARALDA,2012,0,1,0,1,2,2,2,0,0,0,2,0,2,1,1,0,0,0,0,2,1,0,0,1,1,3,2,0,1,2,3,2,1,1,1,0,1,2,1,1,2,2,2,1,0,0,2,2,2,1,0,2,
RISARALDA,2012,7,7,10,11,11,12,2,6,6,3,12,8,14,8,12,10,8,9,6,3,2,3,5,6,7,4,5,1,6,6,13,5,9,13,3,8,13,9,10,8,6,6,3,9,5,3,6,10,5,7,15,4,
RISARALDA,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,
SANTANDER,2012,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1,2,0,1,1,1,0,0,0,2,2,0,0,0,1,1,0,1,0,2,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,
SANTANDER,2012,0,0,3,2,2,1,2,3,0,1,1,1,1,2,3,2,4,4,1,2,2,2,3,0,2,0,3,3,0,0,1,3,2,0,0,2,2,2,0,1,3,4,1,4,2,3,1,0,2,1,2,0,
SANTANDER,2012,6,7,6,9,8,5,10,10,3,8,8,8,8,5,9,7,8,3,2,9,11,7,6,6,11,6,10,4,8,5,13,3,6,8,9,7,12,4,3,6,6,8,4,4,9,6,1,8,5,9,6,6,
SANTANDER,2012,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SUCRE,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
SUCRE,2012,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,
SUCRE,2012,1,0,1,1,0,1,2,1,0,2,1,0,3,0,2,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,2,0,0,1,1,0,1,1,3,0,0,0,1,1,1,1,1,4,1,3,1,
TOLIMA,2012,1,0,1,0,0,1,1,1,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,3,0,0,0,0,1,1,0,2,0,0,1,0,1,
TOLIMA,2012,0,1,2,1,5,1,0,1,2,3,0,1,1,1,1,1,1,0,0,1,2,0,5,0,0,0,3,2,3,1,2,1,3,1,0,2,1,2,1,1,0,0,0,1,2,0,2,3,1,2,3,0,
TOLIMA,2012,6,6,3,10,8,5,4,9,4,4,10,4,8,3,3,8,15,5,8,4,5,4,7,10,6,4,3,10,9,4,5,12,8,8,6,5,2,3,5,7,10,8,5,3,2,5,6,10,8,5,6,3,
TOLIMA,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
VALLE DEL CAUCA,2012,0,3,1,4,3,1,2,1,1,1,2,1,3,0,1,3,2,1,0,1,1,1,3,1,2,0,4,4,3,3,0,1,0,1,1,3,0,0,2,1,0,1,4,0,2,2,0,0,1,2,2,1,
VALLE DEL CAUCA,2012,2,6,5,0,9,3,5,1,5,4,6,6,12,4,1,5,5,5,4,2,5,6,10,1,5,3,3,3,7,2,1,6,4,4,6,5,5,3,8,4,4,4,3,2,3,3,4,2,4,2,7,4,
VALLE DEL CAUCA,2012,28,29,38,43,31,30,33,20,23,31,41,38,36,23,33,40,38,31,39,27,30,49,42,39,26,44,21,44,34,33,36,30,30,32,46,32,37,48,33,25,30,31,33,20,29,28,27,24,29,29,29,26,
VALLE DEL CAUCA,2012,2,0,1,0,2,2,4,1,1,3,0,0,1,1,1,2,0,2,1,2,5,1,2,4,0,2,2,2,2,3,1,1,2,0,0,1,0,2,1,0,1,0,1,1,0,0,2,0,1,0,1,1,
ARAUCA,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
ARAUCA,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ARAUCA,2012,2,2,1,0,4,1,3,1,1,2,2,0,0,0,0,0,0,3,1,1,0,3,1,0,0,3,0,2,2,1,0,1,1,1,1,1,1,3,3,1,0,1,0,2,1,0,0,1,0,4,3,1,
ARAUCA,2012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CASANARE,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
CASANARE,2012,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,2,1,0,0,0,0,0,
CASANARE,2012,0,1,0,0,3,0,1,1,1,1,2,0,1,3,0,3,2,3,0,1,2,2,1,1,3,2,1,1,1,2,3,0,3,3,2,2,2,4,1,3,3,0,2,3,4,0,1,1,3,5,2,3,
CASANARE,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
PUTUMAYO,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
PUTUMAYO,2012,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,
PUTUMAYO,2012,0,0,0,2,1,0,0,2,3,1,0,1,4,1,3,1,0,1,4,2,1,4,1,3,4,4,1,3,0,1,4,0,3,1,3,1,0,1,3,1,3,0,1,3,2,1,3,0,0,1,2,1,
PUTUMAYO,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
SAN ANDRES,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,
SAN ANDRES,2012,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
AMAZONAS,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
AMAZONAS,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
AMAZONAS,2012,1,2,1,1,0,2,1,2,0,0,2,2,1,2,0,1,0,1,0,3,1,1,1,1,1,2,0,1,0,1,2,1,3,4,0,1,1,0,0,3,3,0,0,2,3,2,3,0,2,1,0,1,
GUAINIA,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GUAINIA,2012,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,
GUAVIARE,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,
GUAVIARE,2012,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,1,0,3,0,0,0,1,0,2,0,1,0,3,0,0,1,0,1,0,1,2,0,0,0,0,
VAUPES,2012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
VAUPES,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
VAUPES,2012,0,0,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
VICHADA,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
VICHADA,2012,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
EXTERIOR,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
EXTERIOR,2011,0,0,0,1,0,0,0,2,1,2,1,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
ANTIOQUIA,2011,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
ANTIOQUIA,2011,17,13,19,10,14,13,13,12,21,13,7,7,16,9,9,10,9,17,10,7,10,11,14,15,13,10,9,16,12,3,14,8,6,7,8,6,8,11,9,7,4,6,8,9,5,8,6,4,5,4,1,1,
ANTIOQUIA,2011,46,62,40,28,55,36,27,41,89,38,52,35,74,39,50,30,25,54,42,41,24,55,32,38,38,47,33,38,27,32,46,42,46,31,49,23,34,32,23,24,34,25,17,33,22,18,19,27,16,15,8,5,
ANTIOQUIA,2011,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,1,2,1,0,1,1,0,0,0,2,0,0,0,0,
ATLANTICO,2011,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
ATLANTICO,2011,4,2,1,2,1,2,0,1,2,5,3,3,4,4,2,2,0,0,0,2,1,0,2,3,3,2,0,1,0,0,0,1,1,2,1,1,0,0,3,0,3,0,0,2,2,1,2,0,0,0,0,0,
ATLANTICO,2011,10,21,31,9,15,22,29,15,19,18,24,27,26,8,18,13,14,16,14,12,7,17,21,17,15,13,5,18,9,10,5,5,19,10,9,12,2,7,15,6,18,10,4,8,8,5,4,4,3,3,0,1,
BOGOTA DC,2011,2,2,3,0,1,0,3,2,1,2,2,2,3,0,0,0,2,2,2,1,2,2,0,0,1,3,1,1,3,2,0,2,1,1,0,1,2,3,0,0,2,2,0,3,0,0,0,2,0,0,0,0,
BOGOTA DC,2011,8,6,9,5,8,3,3,8,4,8,4,3,9,4,5,2,3,8,10,7,5,9,4,6,4,6,4,8,4,6,10,5,11,3,6,7,4,7,6,4,5,4,2,3,5,3,3,5,0,1,3,0,
BOGOTA DC,2011,14,13,23,12,22,17,10,6,15,7,11,10,14,14,6,10,16,21,12,5,5,26,12,11,9,14,12,12,9,5,10,16,8,8,8,11,12,10,10,13,8,3,9,12,3,7,8,5,7,6,3,2,
BOGOTA DC,2011,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BOLIVAR,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
BOLIVAR,2011,2,0,0,0,0,1,1,1,1,0,0,0,2,0,1,0,1,0,0,2,1,1,0,0,1,0,3,2,0,0,1,4,0,0,2,0,0,0,1,2,0,0,0,2,2,0,1,1,1,0,0,0,
BOLIVAR,2011,8,4,3,5,6,7,5,3,5,8,4,5,2,6,4,2,1,9,7,3,4,5,3,5,5,0,4,9,3,2,3,3,4,3,4,3,4,5,4,4,1,4,1,1,1,1,3,1,1,1,4,1,
BOYACA,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
